id,rank_num,title,genre,description,director,actors,year,runtime_minutes,rating,votes,revenue_millions,metascore,load_timestamp
18622,424,300: Rise of an Empire,"Action,Drama,Fantasy","Greek general Themistokles leads the charge against invading Persian forces led by mortal-turned-god Xerxes and Artemisia, vengeful commander of the Persian navy.",Noam Murro,"Sullivan Stapleton, Eva Green, Lena Headey, Hans Matheson",2014,102,6.2,237887,106.37,48.0,2025-12-08 11:11:50.856035
20298,424,300: Rise of an Empire,"Action,Drama,Fantasy","Greek general Themistokles leads the charge against invading Persian forces led by mortal-turned-god Xerxes and Artemisia, vengeful commander of the Persian navy.",Noam Murro,"Sullivan Stapleton, Eva Green, Lena Headey, Hans Matheson",2014,102,6.2,237887,106.37,48.0,2025-12-08 11:32:47.464894
21136,424,300: Rise of an Empire,"Action,Drama,Fantasy","Greek general Themistokles leads the charge against invading Persian forces led by mortal-turned-god Xerxes and Artemisia, vengeful commander of the Persian navy.",Noam Murro,"Sullivan Stapleton, Eva Green, Lena Headey, Hans Matheson",2014,102,6.2,237887,106.37,48.0,2025-12-08 14:23:00.601673
18623,425,London Has Fallen,"Action,Crime,Drama","In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",Babak Najafi,"Gerard Butler, Aaron Eckhart, Morgan Freeman,Angela Bassett",2016,99,5.9,100702,62.4,28.0,2025-12-08 11:11:50.856035
13595,425,London Has Fallen,"Action,Crime,Drama","In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",Babak Najafi,"Gerard Butler, Aaron Eckhart, Morgan Freeman,Angela Bassett",2016,99,5.9,100702,62.4,28.0,2025-11-20 14:14:11.452058
11919,425,London Has Fallen,"Action,Crime,Drama","In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",Babak Najafi,"Gerard Butler, Aaron Eckhart, Morgan Freeman,Angela Bassett",2016,99,5.9,100702,62.4,28.0,2025-11-19 15:31:11.267767
19461,425,London Has Fallen,"Action,Crime,Drama","In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",Babak Najafi,"Gerard Butler, Aaron Eckhart, Morgan Freeman,Angela Bassett",2016,99,5.9,100702,62.4,28.0,2025-12-08 11:14:48.300026
21137,425,London Has Fallen,"Action,Crime,Drama","In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",Babak Najafi,"Gerard Butler, Aaron Eckhart, Morgan Freeman,Angela Bassett",2016,99,5.9,100702,62.4,28.0,2025-12-08 14:23:00.601673
12757,425,London Has Fallen,"Action,Crime,Drama","In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",Babak Najafi,"Gerard Butler, Aaron Eckhart, Morgan Freeman,Angela Bassett",2016,99,5.9,100702,62.4,28.0,2025-11-20 14:11:21.166450
17785,425,London Has Fallen,"Action,Crime,Drama","In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",Babak Najafi,"Gerard Butler, Aaron Eckhart, Morgan Freeman,Angela Bassett",2016,99,5.9,100702,62.4,28.0,2025-12-08 11:11:42.367984
20299,425,London Has Fallen,"Action,Crime,Drama","In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",Babak Najafi,"Gerard Butler, Aaron Eckhart, Morgan Freeman,Angela Bassett",2016,99,5.9,100702,62.4,28.0,2025-12-08 11:32:47.464894
15271,425,London Has Fallen,"Action,Crime,Drama","In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",Babak Najafi,"Gerard Butler, Aaron Eckhart, Morgan Freeman,Angela Bassett",2016,99,5.9,100702,62.4,28.0,2025-11-21 14:41:47.439082
14433,425,London Has Fallen,"Action,Crime,Drama","In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",Babak Najafi,"Gerard Butler, Aaron Eckhart, Morgan Freeman,Angela Bassett",2016,99,5.9,100702,62.4,28.0,2025-11-21 11:00:40.315908
16947,425,London Has Fallen,"Action,Crime,Drama","In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",Babak Najafi,"Gerard Butler, Aaron Eckhart, Morgan Freeman,Angela Bassett",2016,99,5.9,100702,62.4,28.0,2025-12-05 10:35:22.641397
16109,425,London Has Fallen,"Action,Crime,Drama","In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",Babak Najafi,"Gerard Butler, Aaron Eckhart, Morgan Freeman,Angela Bassett",2016,99,5.9,100702,62.4,28.0,2025-12-05 10:35:09.938309
12758,426,The Curious Case of Benjamin Button,"Drama,Fantasy,Romance","Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",David Fincher,"Brad Pitt, Cate Blanchett, Tilda Swinton, Julia Ormond",2008,166,7.8,485075,127.49,70.0,2025-11-20 14:11:21.166450
16110,426,The Curious Case of Benjamin Button,"Drama,Fantasy,Romance","Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",David Fincher,"Brad Pitt, Cate Blanchett, Tilda Swinton, Julia Ormond",2008,166,7.8,485075,127.49,70.0,2025-12-05 10:35:09.938309
19462,426,The Curious Case of Benjamin Button,"Drama,Fantasy,Romance","Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",David Fincher,"Brad Pitt, Cate Blanchett, Tilda Swinton, Julia Ormond",2008,166,7.8,485075,127.49,70.0,2025-12-08 11:14:48.300026
16948,426,The Curious Case of Benjamin Button,"Drama,Fantasy,Romance","Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",David Fincher,"Brad Pitt, Cate Blanchett, Tilda Swinton, Julia Ormond",2008,166,7.8,485075,127.49,70.0,2025-12-05 10:35:22.641397
14434,426,The Curious Case of Benjamin Button,"Drama,Fantasy,Romance","Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",David Fincher,"Brad Pitt, Cate Blanchett, Tilda Swinton, Julia Ormond",2008,166,7.8,485075,127.49,70.0,2025-11-21 11:00:40.315908
13596,426,The Curious Case of Benjamin Button,"Drama,Fantasy,Romance","Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",David Fincher,"Brad Pitt, Cate Blanchett, Tilda Swinton, Julia Ormond",2008,166,7.8,485075,127.49,70.0,2025-11-20 14:14:11.452058
18624,426,The Curious Case of Benjamin Button,"Drama,Fantasy,Romance","Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",David Fincher,"Brad Pitt, Cate Blanchett, Tilda Swinton, Julia Ormond",2008,166,7.8,485075,127.49,70.0,2025-12-08 11:11:50.856035
17786,426,The Curious Case of Benjamin Button,"Drama,Fantasy,Romance","Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",David Fincher,"Brad Pitt, Cate Blanchett, Tilda Swinton, Julia Ormond",2008,166,7.8,485075,127.49,70.0,2025-12-08 11:11:42.367984
20300,426,The Curious Case of Benjamin Button,"Drama,Fantasy,Romance","Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",David Fincher,"Brad Pitt, Cate Blanchett, Tilda Swinton, Julia Ormond",2008,166,7.8,485075,127.49,70.0,2025-12-08 11:32:47.464894
11920,426,The Curious Case of Benjamin Button,"Drama,Fantasy,Romance","Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",David Fincher,"Brad Pitt, Cate Blanchett, Tilda Swinton, Julia Ormond",2008,166,7.8,485075,127.49,70.0,2025-11-19 15:31:11.267767
21138,426,The Curious Case of Benjamin Button,"Drama,Fantasy,Romance","Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",David Fincher,"Brad Pitt, Cate Blanchett, Tilda Swinton, Julia Ormond",2008,166,7.8,485075,127.49,70.0,2025-12-08 14:23:00.601673
15272,426,The Curious Case of Benjamin Button,"Drama,Fantasy,Romance","Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",David Fincher,"Brad Pitt, Cate Blanchett, Tilda Swinton, Julia Ormond",2008,166,7.8,485075,127.49,70.0,2025-11-21 14:41:47.439082
20301,427,Sin City: A Dame to Kill For,"Action,Crime,Thriller",Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,Frank Miller,"Mickey Rourke, Jessica Alba, Josh Brolin, Joseph Gordon-Levitt",2014,102,6.5,122185,13.75,46.0,2025-12-08 11:32:47.464894
11921,427,Sin City: A Dame to Kill For,"Action,Crime,Thriller",Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,Frank Miller,"Mickey Rourke, Jessica Alba, Josh Brolin, Joseph Gordon-Levitt",2014,102,6.5,122185,13.75,46.0,2025-11-19 15:31:11.267767
17787,427,Sin City: A Dame to Kill For,"Action,Crime,Thriller",Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,Frank Miller,"Mickey Rourke, Jessica Alba, Josh Brolin, Joseph Gordon-Levitt",2014,102,6.5,122185,13.75,46.0,2025-12-08 11:11:42.367984
14435,427,Sin City: A Dame to Kill For,"Action,Crime,Thriller",Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,Frank Miller,"Mickey Rourke, Jessica Alba, Josh Brolin, Joseph Gordon-Levitt",2014,102,6.5,122185,13.75,46.0,2025-11-21 11:00:40.315908
15273,427,Sin City: A Dame to Kill For,"Action,Crime,Thriller",Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,Frank Miller,"Mickey Rourke, Jessica Alba, Josh Brolin, Joseph Gordon-Levitt",2014,102,6.5,122185,13.75,46.0,2025-11-21 14:41:47.439082
21139,427,Sin City: A Dame to Kill For,"Action,Crime,Thriller",Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,Frank Miller,"Mickey Rourke, Jessica Alba, Josh Brolin, Joseph Gordon-Levitt",2014,102,6.5,122185,13.75,46.0,2025-12-08 14:23:00.601673
19463,427,Sin City: A Dame to Kill For,"Action,Crime,Thriller",Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,Frank Miller,"Mickey Rourke, Jessica Alba, Josh Brolin, Joseph Gordon-Levitt",2014,102,6.5,122185,13.75,46.0,2025-12-08 11:14:48.300026
16949,427,Sin City: A Dame to Kill For,"Action,Crime,Thriller",Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,Frank Miller,"Mickey Rourke, Jessica Alba, Josh Brolin, Joseph Gordon-Levitt",2014,102,6.5,122185,13.75,46.0,2025-12-05 10:35:22.641397
16111,427,Sin City: A Dame to Kill For,"Action,Crime,Thriller",Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,Frank Miller,"Mickey Rourke, Jessica Alba, Josh Brolin, Joseph Gordon-Levitt",2014,102,6.5,122185,13.75,46.0,2025-12-05 10:35:09.938309
12759,427,Sin City: A Dame to Kill For,"Action,Crime,Thriller",Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,Frank Miller,"Mickey Rourke, Jessica Alba, Josh Brolin, Joseph Gordon-Levitt",2014,102,6.5,122185,13.75,46.0,2025-11-20 14:11:21.166450
18625,427,Sin City: A Dame to Kill For,"Action,Crime,Thriller",Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,Frank Miller,"Mickey Rourke, Jessica Alba, Josh Brolin, Joseph Gordon-Levitt",2014,102,6.5,122185,13.75,46.0,2025-12-08 11:11:50.856035
13597,427,Sin City: A Dame to Kill For,"Action,Crime,Thriller",Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,Frank Miller,"Mickey Rourke, Jessica Alba, Josh Brolin, Joseph Gordon-Levitt",2014,102,6.5,122185,13.75,46.0,2025-11-20 14:14:11.452058
19464,428,The Bourne Ultimatum,"Action,Mystery,Thriller",Jason Bourne dodges a ruthless CIA official and his agents from a new assassination program while searching for the origins of his life as a trained killer.,Paul Greengrass,"Matt Damon, Edgar Ramírez, Joan Allen, Julia Stiles",2007,115,8.1,525700,227.14,85.0,2025-12-08 11:14:48.300026
11922,428,The Bourne Ultimatum,"Action,Mystery,Thriller",Jason Bourne dodges a ruthless CIA official and his agents from a new assassination program while searching for the origins of his life as a trained killer.,Paul Greengrass,"Matt Damon, Edgar Ramírez, Joan Allen, Julia Stiles",2007,115,8.1,525700,227.14,85.0,2025-11-19 15:31:11.267767
15274,428,The Bourne Ultimatum,"Action,Mystery,Thriller",Jason Bourne dodges a ruthless CIA official and his agents from a new assassination program while searching for the origins of his life as a trained killer.,Paul Greengrass,"Matt Damon, Edgar Ramírez, Joan Allen, Julia Stiles",2007,115,8.1,525700,227.14,85.0,2025-11-21 14:41:47.439082
21140,428,The Bourne Ultimatum,"Action,Mystery,Thriller",Jason Bourne dodges a ruthless CIA official and his agents from a new assassination program while searching for the origins of his life as a trained killer.,Paul Greengrass,"Matt Damon, Edgar Ramírez, Joan Allen, Julia Stiles",2007,115,8.1,525700,227.14,85.0,2025-12-08 14:23:00.601673
14436,428,The Bourne Ultimatum,"Action,Mystery,Thriller",Jason Bourne dodges a ruthless CIA official and his agents from a new assassination program while searching for the origins of his life as a trained killer.,Paul Greengrass,"Matt Damon, Edgar Ramírez, Joan Allen, Julia Stiles",2007,115,8.1,525700,227.14,85.0,2025-11-21 11:00:40.315908
16112,428,The Bourne Ultimatum,"Action,Mystery,Thriller",Jason Bourne dodges a ruthless CIA official and his agents from a new assassination program while searching for the origins of his life as a trained killer.,Paul Greengrass,"Matt Damon, Edgar Ramírez, Joan Allen, Julia Stiles",2007,115,8.1,525700,227.14,85.0,2025-12-05 10:35:09.938309
17788,428,The Bourne Ultimatum,"Action,Mystery,Thriller",Jason Bourne dodges a ruthless CIA official and his agents from a new assassination program while searching for the origins of his life as a trained killer.,Paul Greengrass,"Matt Damon, Edgar Ramírez, Joan Allen, Julia Stiles",2007,115,8.1,525700,227.14,85.0,2025-12-08 11:11:42.367984
13598,428,The Bourne Ultimatum,"Action,Mystery,Thriller",Jason Bourne dodges a ruthless CIA official and his agents from a new assassination program while searching for the origins of his life as a trained killer.,Paul Greengrass,"Matt Damon, Edgar Ramírez, Joan Allen, Julia Stiles",2007,115,8.1,525700,227.14,85.0,2025-11-20 14:14:11.452058
20302,428,The Bourne Ultimatum,"Action,Mystery,Thriller",Jason Bourne dodges a ruthless CIA official and his agents from a new assassination program while searching for the origins of his life as a trained killer.,Paul Greengrass,"Matt Damon, Edgar Ramírez, Joan Allen, Julia Stiles",2007,115,8.1,525700,227.14,85.0,2025-12-08 11:32:47.464894
18626,428,The Bourne Ultimatum,"Action,Mystery,Thriller",Jason Bourne dodges a ruthless CIA official and his agents from a new assassination program while searching for the origins of his life as a trained killer.,Paul Greengrass,"Matt Damon, Edgar Ramírez, Joan Allen, Julia Stiles",2007,115,8.1,525700,227.14,85.0,2025-12-08 11:11:50.856035
12760,428,The Bourne Ultimatum,"Action,Mystery,Thriller",Jason Bourne dodges a ruthless CIA official and his agents from a new assassination program while searching for the origins of his life as a trained killer.,Paul Greengrass,"Matt Damon, Edgar Ramírez, Joan Allen, Julia Stiles",2007,115,8.1,525700,227.14,85.0,2025-11-20 14:11:21.166450
16950,428,The Bourne Ultimatum,"Action,Mystery,Thriller",Jason Bourne dodges a ruthless CIA official and his agents from a new assassination program while searching for the origins of his life as a trained killer.,Paul Greengrass,"Matt Damon, Edgar Ramírez, Joan Allen, Julia Stiles",2007,115,8.1,525700,227.14,85.0,2025-12-05 10:35:22.641397
18627,431,3 Idiots,"Comedy,Drama","Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ""idiots"".",Rajkumar Hirani,"Aamir Khan, Madhavan, Mona Singh, Sharman Joshi",2009,170,8.4,238789,6.52,67.0,2025-12-08 11:11:50.856035
12761,431,3 Idiots,"Comedy,Drama","Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ""idiots"".",Rajkumar Hirani,"Aamir Khan, Madhavan, Mona Singh, Sharman Joshi",2009,170,8.4,238789,6.52,67.0,2025-11-20 14:11:21.166450
20303,431,3 Idiots,"Comedy,Drama","Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ""idiots"".",Rajkumar Hirani,"Aamir Khan, Madhavan, Mona Singh, Sharman Joshi",2009,170,8.4,238789,6.52,67.0,2025-12-08 11:32:47.464894
15275,431,3 Idiots,"Comedy,Drama","Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ""idiots"".",Rajkumar Hirani,"Aamir Khan, Madhavan, Mona Singh, Sharman Joshi",2009,170,8.4,238789,6.52,67.0,2025-11-21 14:41:47.439082
16951,431,3 Idiots,"Comedy,Drama","Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ""idiots"".",Rajkumar Hirani,"Aamir Khan, Madhavan, Mona Singh, Sharman Joshi",2009,170,8.4,238789,6.52,67.0,2025-12-05 10:35:22.641397
19465,431,3 Idiots,"Comedy,Drama","Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ""idiots"".",Rajkumar Hirani,"Aamir Khan, Madhavan, Mona Singh, Sharman Joshi",2009,170,8.4,238789,6.52,67.0,2025-12-08 11:14:48.300026
16113,431,3 Idiots,"Comedy,Drama","Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ""idiots"".",Rajkumar Hirani,"Aamir Khan, Madhavan, Mona Singh, Sharman Joshi",2009,170,8.4,238789,6.52,67.0,2025-12-05 10:35:09.938309
21141,431,3 Idiots,"Comedy,Drama","Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ""idiots"".",Rajkumar Hirani,"Aamir Khan, Madhavan, Mona Singh, Sharman Joshi",2009,170,8.4,238789,6.52,67.0,2025-12-08 14:23:00.601673
14437,431,3 Idiots,"Comedy,Drama","Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ""idiots"".",Rajkumar Hirani,"Aamir Khan, Madhavan, Mona Singh, Sharman Joshi",2009,170,8.4,238789,6.52,67.0,2025-11-21 11:00:40.315908
11923,431,3 Idiots,"Comedy,Drama","Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ""idiots"".",Rajkumar Hirani,"Aamir Khan, Madhavan, Mona Singh, Sharman Joshi",2009,170,8.4,238789,6.52,67.0,2025-11-19 15:31:11.267767
13599,431,3 Idiots,"Comedy,Drama","Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ""idiots"".",Rajkumar Hirani,"Aamir Khan, Madhavan, Mona Singh, Sharman Joshi",2009,170,8.4,238789,6.52,67.0,2025-11-20 14:14:11.452058
17789,431,3 Idiots,"Comedy,Drama","Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ""idiots"".",Rajkumar Hirani,"Aamir Khan, Madhavan, Mona Singh, Sharman Joshi",2009,170,8.4,238789,6.52,67.0,2025-12-08 11:11:42.367984
12762,432,Zoolander 2,Comedy,"Derek and Hansel are lured into modeling again, in Rome, where they find themselves the target of a sinister conspiracy.",Ben Stiller,"Ben Stiller, Owen Wilson, Penélope Cruz, Will Ferrell",2016,102,4.7,48297,28.84,34.0,2025-11-20 14:11:21.166450
20304,432,Zoolander 2,Comedy,"Derek and Hansel are lured into modeling again, in Rome, where they find themselves the target of a sinister conspiracy.",Ben Stiller,"Ben Stiller, Owen Wilson, Penélope Cruz, Will Ferrell",2016,102,4.7,48297,28.84,34.0,2025-12-08 11:32:47.464894
15276,432,Zoolander 2,Comedy,"Derek and Hansel are lured into modeling again, in Rome, where they find themselves the target of a sinister conspiracy.",Ben Stiller,"Ben Stiller, Owen Wilson, Penélope Cruz, Will Ferrell",2016,102,4.7,48297,28.84,34.0,2025-11-21 14:41:47.439082
17790,432,Zoolander 2,Comedy,"Derek and Hansel are lured into modeling again, in Rome, where they find themselves the target of a sinister conspiracy.",Ben Stiller,"Ben Stiller, Owen Wilson, Penélope Cruz, Will Ferrell",2016,102,4.7,48297,28.84,34.0,2025-12-08 11:11:42.367984
11924,432,Zoolander 2,Comedy,"Derek and Hansel are lured into modeling again, in Rome, where they find themselves the target of a sinister conspiracy.",Ben Stiller,"Ben Stiller, Owen Wilson, Penélope Cruz, Will Ferrell",2016,102,4.7,48297,28.84,34.0,2025-11-19 15:31:11.267767
18628,432,Zoolander 2,Comedy,"Derek and Hansel are lured into modeling again, in Rome, where they find themselves the target of a sinister conspiracy.",Ben Stiller,"Ben Stiller, Owen Wilson, Penélope Cruz, Will Ferrell",2016,102,4.7,48297,28.84,34.0,2025-12-08 11:11:50.856035
16952,432,Zoolander 2,Comedy,"Derek and Hansel are lured into modeling again, in Rome, where they find themselves the target of a sinister conspiracy.",Ben Stiller,"Ben Stiller, Owen Wilson, Penélope Cruz, Will Ferrell",2016,102,4.7,48297,28.84,34.0,2025-12-05 10:35:22.641397
19466,432,Zoolander 2,Comedy,"Derek and Hansel are lured into modeling again, in Rome, where they find themselves the target of a sinister conspiracy.",Ben Stiller,"Ben Stiller, Owen Wilson, Penélope Cruz, Will Ferrell",2016,102,4.7,48297,28.84,34.0,2025-12-08 11:14:48.300026
16114,432,Zoolander 2,Comedy,"Derek and Hansel are lured into modeling again, in Rome, where they find themselves the target of a sinister conspiracy.",Ben Stiller,"Ben Stiller, Owen Wilson, Penélope Cruz, Will Ferrell",2016,102,4.7,48297,28.84,34.0,2025-12-05 10:35:09.938309
14438,432,Zoolander 2,Comedy,"Derek and Hansel are lured into modeling again, in Rome, where they find themselves the target of a sinister conspiracy.",Ben Stiller,"Ben Stiller, Owen Wilson, Penélope Cruz, Will Ferrell",2016,102,4.7,48297,28.84,34.0,2025-11-21 11:00:40.315908
21142,432,Zoolander 2,Comedy,"Derek and Hansel are lured into modeling again, in Rome, where they find themselves the target of a sinister conspiracy.",Ben Stiller,"Ben Stiller, Owen Wilson, Penélope Cruz, Will Ferrell",2016,102,4.7,48297,28.84,34.0,2025-12-08 14:23:00.601673
13600,432,Zoolander 2,Comedy,"Derek and Hansel are lured into modeling again, in Rome, where they find themselves the target of a sinister conspiracy.",Ben Stiller,"Ben Stiller, Owen Wilson, Penélope Cruz, Will Ferrell",2016,102,4.7,48297,28.84,34.0,2025-11-20 14:14:11.452058
16115,433,World War Z,"Action,Adventure,Horror","Former United Nations employee Gerry Lane traverses the world in a race against time to stop the Zombie pandemic that is toppling armies and governments, and threatening to destroy humanity itself.",Marc Forster,"Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale",2013,116,7.0,494819,202.35,63.0,2025-12-05 10:35:09.938309
20305,433,World War Z,"Action,Adventure,Horror","Former United Nations employee Gerry Lane traverses the world in a race against time to stop the Zombie pandemic that is toppling armies and governments, and threatening to destroy humanity itself.",Marc Forster,"Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale",2013,116,7.0,494819,202.35,63.0,2025-12-08 11:32:47.464894
18629,433,World War Z,"Action,Adventure,Horror","Former United Nations employee Gerry Lane traverses the world in a race against time to stop the Zombie pandemic that is toppling armies and governments, and threatening to destroy humanity itself.",Marc Forster,"Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale",2013,116,7.0,494819,202.35,63.0,2025-12-08 11:11:50.856035
19467,433,World War Z,"Action,Adventure,Horror","Former United Nations employee Gerry Lane traverses the world in a race against time to stop the Zombie pandemic that is toppling armies and governments, and threatening to destroy humanity itself.",Marc Forster,"Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale",2013,116,7.0,494819,202.35,63.0,2025-12-08 11:14:48.300026
12763,433,World War Z,"Action,Adventure,Horror","Former United Nations employee Gerry Lane traverses the world in a race against time to stop the Zombie pandemic that is toppling armies and governments, and threatening to destroy humanity itself.",Marc Forster,"Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale",2013,116,7.0,494819,202.35,63.0,2025-11-20 14:11:21.166450
17791,433,World War Z,"Action,Adventure,Horror","Former United Nations employee Gerry Lane traverses the world in a race against time to stop the Zombie pandemic that is toppling armies and governments, and threatening to destroy humanity itself.",Marc Forster,"Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale",2013,116,7.0,494819,202.35,63.0,2025-12-08 11:11:42.367984
21143,433,World War Z,"Action,Adventure,Horror","Former United Nations employee Gerry Lane traverses the world in a race against time to stop the Zombie pandemic that is toppling armies and governments, and threatening to destroy humanity itself.",Marc Forster,"Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale",2013,116,7.0,494819,202.35,63.0,2025-12-08 14:23:00.601673
15277,433,World War Z,"Action,Adventure,Horror","Former United Nations employee Gerry Lane traverses the world in a race against time to stop the Zombie pandemic that is toppling armies and governments, and threatening to destroy humanity itself.",Marc Forster,"Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale",2013,116,7.0,494819,202.35,63.0,2025-11-21 14:41:47.439082
16953,433,World War Z,"Action,Adventure,Horror","Former United Nations employee Gerry Lane traverses the world in a race against time to stop the Zombie pandemic that is toppling armies and governments, and threatening to destroy humanity itself.",Marc Forster,"Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale",2013,116,7.0,494819,202.35,63.0,2025-12-05 10:35:22.641397
13601,433,World War Z,"Action,Adventure,Horror","Former United Nations employee Gerry Lane traverses the world in a race against time to stop the Zombie pandemic that is toppling armies and governments, and threatening to destroy humanity itself.",Marc Forster,"Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale",2013,116,7.0,494819,202.35,63.0,2025-11-20 14:14:11.452058
14439,433,World War Z,"Action,Adventure,Horror","Former United Nations employee Gerry Lane traverses the world in a race against time to stop the Zombie pandemic that is toppling armies and governments, and threatening to destroy humanity itself.",Marc Forster,"Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale",2013,116,7.0,494819,202.35,63.0,2025-11-21 11:00:40.315908
11925,433,World War Z,"Action,Adventure,Horror","Former United Nations employee Gerry Lane traverses the world in a race against time to stop the Zombie pandemic that is toppling armies and governments, and threatening to destroy humanity itself.",Marc Forster,"Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale",2013,116,7.0,494819,202.35,63.0,2025-11-19 15:31:11.267767
14440,434,Mission: Impossible - Ghost Protocol,"Action,Adventure,Thriller","The IMF is shut down when it's implicated in the bombing of the Kremlin, causing Ethan Hunt and his new team to go rogue to clear their organization's name.",Brad Bird,"Tom Cruise, Jeremy Renner, Simon Pegg, Paula Patton",2011,132,7.4,382459,209.36,73.0,2025-11-21 11:00:40.315908
18630,434,Mission: Impossible - Ghost Protocol,"Action,Adventure,Thriller","The IMF is shut down when it's implicated in the bombing of the Kremlin, causing Ethan Hunt and his new team to go rogue to clear their organization's name.",Brad Bird,"Tom Cruise, Jeremy Renner, Simon Pegg, Paula Patton",2011,132,7.4,382459,209.36,73.0,2025-12-08 11:11:50.856035
16954,434,Mission: Impossible - Ghost Protocol,"Action,Adventure,Thriller","The IMF is shut down when it's implicated in the bombing of the Kremlin, causing Ethan Hunt and his new team to go rogue to clear their organization's name.",Brad Bird,"Tom Cruise, Jeremy Renner, Simon Pegg, Paula Patton",2011,132,7.4,382459,209.36,73.0,2025-12-05 10:35:22.641397
